TAZ,longitude_center,latitude_center,TAZ12_TEXT,ACRES,DU16,DU45,POP16,POP45,GQPOP16,GQPOP45,RPOP16,RPOP45,SFD16,SFD45,MFD16,MFD45,TOCDU16,TOCDU45,OCSDU16,OCSDU45,OCMDU16,OCMDU45,SEN16,SEN45,UEN16,UEN45,REM16,REM45,EMP2016,RE2016,SE2016,OTH2016,PSCH2016,EMP2045,RE2045,SE2045,OTH2045,PSCH2045,Total Daily Trips Through TAZ 2016,Total Daily Trips Through TAZ 2045,Trip Difference,TAZ Origin,Max_Time Difference Peak,Min_Time Difference Peak,Sum_Time Difference Peak,Max_Time Difference Uncongested,Min_Time Difference Uncongested,Sum_Time Difference Uncongested,Max_Difference - Driving Distance,Min_Difference - Driving Distance,Sum_Difference - Driving Distance,Max_Trip Difference,Min_Trip Difference,Sum_Trip Difference
338,-117.90893246,33.82956208,0338,112.30025,1048,1153,3640,4006,1,1,3639,4005,323,323,725,830,971,1086,307,306,664,780,0,0,0,0,1976,2205,484,25,119,340,0,501,54,113,334,0,9188,10077,889,338,10.815617,-9.861172,1426.279878,3.022167,-6.393104,-76.4236820000002,3.389126,-6.165615,-16.68846,136.013855,-37.652064,438.220741999999
1456,-117.72602637,33.60174524,1456,527.025774,1650,1650,4711,4777,0,0,4711,4777,312,312,1338,1338,1572,1590,302,302,1270,1288,0,0,0,0,2299,2550,830,246,306,278,0,986,270,410,306,0,19006,19894.4,888.400000000001,1456,12.298979,-10.864861,5519.308452,3.022175,-8.163837,-145.446046,2.210217,-6.184533,-74.478804,237.650994,-42.313434,444.253228
124,-117.93085745,33.86335912,0124,87.178761,420,525,1877,2440,5,5,1872,2435,237,238,183,287,397,498,225,226,172,272,769,722,0,0,940,1237,76,12,4,21,39,82,17,5,21,39,3918.7,4805.7,887,124,11.058125,-7.897331,2252.539163,3.022167,-6.393101,-66.5215450000001,2.251065,-6.016125,-18.429226,44.19391,-1.876499,444.839514999999
1315,-117.66160698,33.67473706,1315,66.045101,165,229,428,591,0,0,428,591,34,70,131,159,142,222,31,69,111,153,0,0,0,0,239,335,523,0,511,12,0,611,9,589,13,0,5504.1,6386.9,882.799999999999,1315,11.077734,-11.873573,2031.698177,2.503467,-10.094767,-246.737607,2.210216,-7.133316,-179.902408,93.728815,-10.541457,454.198131
187,-117.81862885,33.88439495,0187,315.979658,502,560,1372,1552,0,0,1372,1552,450,508,52,52,485,543,433,491,52,52,0,0,0,0,594,682,768,32,409,303,24,887,47,489,327,24,7264.4,8146.3,881.900000000001,187,10.822163,-13.317501,1562.878796,2.934528,-6.480744,-220.665761999997,1.776962,-6.016132,216.271392999999,45.951141,-1.284631,460.106559
209,-117.98709978,33.89012853,0209,466.80718,1558,1657,4786,5150,49,49,4737,5101,639,644,919,1013,1504,1615,623,629,881,986,819,762,0,0,2587,2816,863,35,585,199,44,985,46,690,205,44,11891.5,12763.6,872.1,209,15.975788,-5.30600700000001,8124.86881,3.02216799999999,-6.393097,-62.8136749999999,8.918621,-6.016129,21.7713619999999,144.137873,-35.910639,499.632184999999
1071,-117.91421773,33.67735028,1071,155.749641,1592,1592,3638,3689,0,0,3638,3689,35,35,1557,1557,1485,1502,33,33,1452,1469,93,92,0,0,2320,2381,5123,492,4044,587,0,5634,503,4523,608,0,48765.2,49635.1,869.900000000001,1071,5.161596,-14.589234,-4551.774075,3.022179,-6.393097,-94.4974170000001,5.364072,-6.016132,-33.037165,150.583915,-56.9870840000001,522.225761
1713,-117.69832552,33.46002108,1713,252.353493,26,26,35,35,3,3,32,32,23,23,3,3,19,19,17,17,2,2,0,0,0,0,16,16,742,87,434,221,0,863,150,472,241,0,5452.8,6316.7,863.9,1713,19.743611,-9.626093,14135.963054,2.096341,-7.415283,-138.482793,3.879154,-11.407066,-108.97519,45.441369,-1.03471,444.937407
825,-117.74140775,33.79153489,0825,168.147126,0,107,0,352,0,0,0,352,0,107,0,0,0,105,0,105,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,862.4,862.4,825,4.266632,-14.232559,-4895.538233,1.836742,-7.983407,-917.182735999999,6.490148,-6.782226,-401.851170000004,17.82379,0,431.246417999999
129,-117.93746673,33.86300145,0129,162.369469,786,815,2781,2959,90,90,2691,2869,681,681,105,134,754,785,655,657,99,128,0,0,0,0,1248,1349,199,0,82,117,0,302,42,128,132,0,6189.1,7049.2,860.099999999999,129,11.329743,-7.74961099999999,2530.471734,3.022171,-6.393097,-67.5580290000001,5.70275,-6.016125,-42.495632,48.188562,-8.06419,448.769789
930,-118.03771783,33.71010778,0930,63.064258,0,147,0,384,0,0,0,384,0,111,0,36,0,145,0,109,0,36,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,852.9,852.9,930,9.084956,-8.98022899999999,-1280.634134,3.022171,-6.3931,-198.139539,9.299942,-6.016132,32.7085640000001,13.998045,0,426.94702
741,-117.85667927,33.74566086,0741,45.445597,7,124,60,538,13,13,47,525,7,91,0,33,7,123,7,91,0,32,0,0,0,0,28,249,264,68,33,163,0,273,68,34,171,0,1371.5,2221.1,849.6,741,6.457254,-12.160865,-3042.824501,3.02218,-6.393097,-362.693873,3.448119,-6.01613,-394.797950999996,33.540834,-0.151809,426.67234
127,-117.98060359,33.86215445,0127,186.892773,862,969,3203,3603,19,19,3184,3584,348,348,514,621,829,940,339,339,490,601,1913,1798,0,0,1244,1405,466,6,167,204,89,532,13,223,207,89,7384.5,8221.3,836.799999999999,127,14.837273,-6.141529,5989.16670599999,3.022168,-6.393104,-61.3212600000001,9.272121,-6.016124,-3.92909999999969e-02,51.556082,-28.044787,434.923253000001
1703,-117.68318958,33.47018342,1703,99.579491,545,715,908,1220,2,2,906,1218,0,0,545,715,471,637,0,0,471,637,82,82,0,0,406,557,183,3,65,115,0,212,4,85,123,0,3027.7,3864.3,836.6,1703,19.859848,-9.320404,14165.055313,2.096341,-7.415284,-132.896286,8.573555,-5.620615,-26.542272,24.295891,-0.163905,424.887789
248,-117.98914266,33.83575972,0248,162.710057,803,954,2411,2895,22,22,2389,2873,404,404,399,550,777,928,393,394,384,534,0,0,0,0,1006,1220,221,0,178,43,0,240,6,187,47,0,5944,6780.2,836.2,248,13.989998,-7.09612300000001,4442.88523,2.950188,-6.465084,-130.937348,3.891774,-7.934147,-41.782024,37.144663,-1.412934,424.438944
824,-117.75798857,33.79388033,0824,72.552951,0,102,0,336,0,0,0,336,0,102,0,0,0,99,0,99,0,0,0,0,0,0,0,142,0,0,0,0,0,6,2,0,4,0,0,826.5,826.5,824,4.28685,-13.92493,-4500.414606,3.022174,-6.797978,-181.229257,2.612001,-6.699602,-102.767672,32.6438,0,412.380244000001
878,-118.03357001,33.74828048,0878,327.414588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9688,115,688,8885,0,10280,142,807,9331,0,18848.5,19674.3,825.799999999999,878,13.614244,-8.987259,2556.184161,3.022167,-6.393105,-125.2673,9.29994,-6.016125,57.85284,39.968953,-7.604559,445.562027000001
14,-117.93736633,33.93022441,0014,126.978725,627,732,2344,2777,0,0,2344,2777,298,299,329,433,571,674,275,276,296,398,857,802,0,0,896,1073,500,36,273,153,38,579,54,306,181,38,6481.5,7306.7,825.2,14,13.544834,-7.956207,5208.344583,2.675968,-6.739296,-568.387802000003,5.244631,-6.013572,19.192618,122.388459,-8.19357000000001,418.792535999999
943,-117.99329704,33.69749619,0943,162.066515,935,982,1905,1986,11,11,1894,1975,374,377,561,605,860,913,350,353,510,560,0,0,0,0,1167,1234,1174,206,267,701,0,1304,257,331,716,0,10898.5,11715.8,817.299999999999,943,9.658615,-10.702897,-173.542211999999,3.022175,-6.393101,-161.793205,7.636881,-6.016132,-1.22260599999997,62.784029,-2.515922,435.729201
1666,-117.68884732,33.49667708,1666,404.37258,556,566,1584,1635,0,0,1584,1635,443,451,113,115,529,541,422,431,107,110,0,0,0,0,720,751,220,3,63,154,0,327,3,170,154,0,5116.7,5933.6,816.900000000001,1666,17.709133,-8.873146,11834.188231,1.968368,-8.193959,-1321.60491900001,7.512556,-5.689434,-56.4512789999994,48.303259,-7.948153,435.193514
1102,-117.82583739,33.76346185,1102,196.968929,660,660,1963,1989,92,92,1871,1897,529,529,131,131,644,646,520,521,124,125,0,0,0,0,970,996,1000,114,565,321,0,1178,137,696,345,0,11481.6,12291.5,809.9,1102,6.151705,-11.009853,-3281.03967,3.022179,-6.393096,-91.7295549999999,1.776964,-6.01613,-59.971401,33.761103,-28.264306,422.43372
681,-117.95922607,33.74855434,0681,161.061916,794,897,3136,3516,12,12,3124,3504,366,406,428,491,777,883,361,401,416,482,424,399,0,0,1321,1500,669,116,329,205,19,727,121,380,207,19,10177.9,10980.1,802.200000000001,681,9.812355,-9.16835,-254.007589,3.022167,-6.393105,-149.320164,7.208471,-6.016133,48.7935320000001,46.089907,-2.758954,423.390226
88,-117.88293543,33.89200208,0088,68.741134,762,920,2045,2370,59,59,1986,2311,79,79,683,841,737,901,79,79,658,822,0,0,0,0,1009,1189,105,9,67,29,0,140,21,89,30,0,4661.3,5454.8,793.5,88,11.431049,-8.197468,3582.091034,3.022171,-6.3931,-69.905261,4.312254,-6.016133,-5.51349099999998,95.913528,-0.823148999999999,403.454453
477,-117.85745888,33.79150705,0477,160.349359,977,990,2606,2680,67,67,2539,2613,246,247,731,743,933,957,238,241,695,716,0,0,0,0,1400,1458,821,41,595,185,0,975,78,686,211,0,10900.3,11687.2,786.900000000001,477,6.683201,-12.72776,-3044.398711,3.022175,-6.393101,-121.761049,1.959518,-6.016132,-69.61825,95.073538,-7.88913100000001,397.784711999999
332,-117.98977461,33.83056847,0332,62.285324,737,802,2533,2720,83,83,2450,2637,2,2,735,800,646,714,2,2,644,712,0,0,0,0,1127,1763,308,5,68,235,0,314,8,71,235,0,5169.1,5954.3,785.2,332,13.74992,-6.630417,4406.64275800001,3.022168,-6.393104,-70.563807,3.891775,-7.720707,-46.068847,20.569478,-5.16530299999999,392.605486
542,-118.0063683,33.80463127,0542,79.359486,369,507,1075,1431,0,0,1075,1431,174,212,195,295,355,499,166,208,189,291,0,0,0,0,435,590,221,24,135,62,0,252,30,151,71,0,3321.3,4099.1,777.8,542,13.678491,-9.36782899999999,2158.520625,2.853638,-6.561626,-222.859207999996,3.891775,-6.165869,-74.821396,23.033534,-0.03129,396.219199
552,-117.98865414,33.78390047,0552,144.63884,799,941,2646,2968,240,245,2406,2723,118,139,681,802,770,918,117,139,653,779,806,757,0,0,1170,1329,935,68,659,175,33,1045,96,699,217,33,11140.4,11915.5,775.1,552,13.141501,-9.371319,1584.439379,2.827843,-6.587429,-279.555249999998,6.612424,-6.015873,-36.013968,51.072004,-6.49053,395.373992999999
598,-117.9015767,33.77808357,0598,167.731791,922,992,3553,3859,8,8,3545,3851,354,424,568,568,895,973,354,424,541,549,0,0,0,0,1843,2027,451,10,138,303,0,499,13,172,314,0,9052.9,9822.8,769.9,598,7.61083,-11.309604,-1385.150924,2.853123,-6.562153,-229.683974999998,4.619027,-6.015881,-11.335234,85.170147,-24.076033,387.335307
874,-117.56673572,33.67433801,0874,1458.599725,7,93,93,379,63,63,30,316,7,7,0,86,7,92,7,7,0,85,0,0,0,0,53,219,368,0,214,154,0,375,7,214,154,0,2276,3044.5,768.5,874,12.801262,-14.682838,-2278.76261299999,2.503469,-10.094765,-159.962391,2.21022,-5.563454,-109.171641,88.058638,-37.735821,425.568874000001
1353,-117.69353784,33.62110681,1353,158.890628,1306,1306,3718,3777,304,315,3414,3462,0,0,1306,1306,1194,1206,0,0,1194,1206,209,206,0,0,1362,1401,948,102,604,242,0,1066,113,696,257,0,14112,14879,767,1353,12.373806,-9.931875,5450.750396,3.022175,-6.393091,-107.416762,2.210215,-6.01613,-31.816107,21.8142670000001,-16.024827,394.799708
1712,-117.6719695,33.46155367,1712,288.205285,940,979,2007,2129,13,13,1994,2116,388,406,552,573,834,878,347,365,487,513,556,526,0,0,1130,1214,415,0,89,302,24,493,9,149,311,24,7389.3,8155.3,766,1712,17.705009,-9.514185,13466.487519,2.096341,-7.41528700000001,-190.697321,7.867569,-9.137684,-97.4134420000001,48.349617,-27.050674,396.622034
797,-117.85295219,33.71250594,0797,189.007531,60,60,307,312,0,0,307,312,35,35,25,25,59,59,35,35,24,24,42,42,0,0,159,164,4248,253,1101,2894,0,4475,260,1309,2906,0,17980.9,18745.1,764.199999999997,797,5.436247,-12.015473,-4802.386633,3.022181,-6.393095,-108.609914,2.210218,-6.01613,-46.5005160000001,87.577654,-12.008832,385.327346
548,-117.9888003,33.79930757,0548,162.463314,500,503,1564,1591,0,0,1564,1591,97,97,403,406,485,492,97,97,388,395,2522,2372,0,0,641,660,1013,32,431,430,120,1154,65,531,438,120,7977.9,8738.6,760.700000000001,548,13.48411,-9.178467,1898.429609,2.873653,-6.541614,-215.991116999999,3.891775,-6.165871,-79.0386769999995,43.875093,-20.077767,391.076951000001
880,-118.03736074,33.74080838,0880,167.677883,134,134,394,400,0,0,394,400,134,134,0,0,129,130,129,130,0,0,0,0,0,0,231,238,3812,255,1549,2008,0,4071,260,1791,2020,0,18476.4,19224.8,748.399999999998,880,13.082205,-9.378654,1802.425803,3.022167,-6.393104,-129.923789,9.29994,-6.016124,60.2624260000001,39.7297520000001,-17.22209,400.487888
643,-118.09271352,33.75407816,0643,360.465806,64,114,191,358,4,4,187,354,64,114,0,0,63,112,63,112,0,0,0,0,0,0,78,153,2589,77,209,2303,0,3008,99,241,2668,0,4277.8,5023.6,745.8,643,17.007475,-7.271637,7267.459678,3.022167,-6.393105,-138.119348,3.2741,-6.195552,-22.211032,71.245587,-0.288722,388.621838
470,-117.76600207,33.79562383,0470,91.559187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17145,17410,0,0,21,0,21,0,0,59,26,33,0,0,15433.7,16171.9,738.199999999999,470,4.251794,-13.959984,-4407.488896,3.022175,-6.797978,-179.227896,2.612002,-6.6996,-100.969796,77.076146,-14.637594,349.498438
665,-118.02009294,33.75490816,0665,181.959494,584,705,1729,2075,27,27,1702,2048,370,486,214,219,563,684,361,475,202,209,214,212,0,0,837,1017,539,50,280,209,0,585,53,315,217,0,6744.3,7480.1,735.8,665,13.866997,-9.36309,2853.815344,3.022167,-6.393104,-156.887394,8.602003,-6.016132,38.6776170000002,28.629255,-1.015421,379.45043
1554,-117.57268144,33.64598534,1554,205.665584,407,456,1422,1743,0,0,1422,1743,407,407,0,49,403,450,403,404,0,46,0,0,0,0,799,989,361,20,199,142,0,377,31,199,147,0,6120.8,6855.5,734.7,1554,13.882786,-11.889209,3121.965559,2.503467,-10.094761,-149.308179,2.210217,-5.221693,-97.899313,42.055442,-10.836817,370.206188
240,-117.99796146,33.84299254,0240,163.332281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,23,377,4,0,550,32,512,6,0,2798.9,3531.8,732.9,240,14.010055,-6.813453,5105.73851899999,3.022171,-6.393097,-56.7612389999999,3.891773,-6.165866,-4.07531799999998,37.991902,-0.064371,371.857031
559,-117.94731733,33.799617,0559,216.007066,1041,1059,3703,3818,11,11,3692,3807,418,418,623,641,998,1023,410,410,588,613,557,520,0,0,1492,1557,564,205,227,106,26,676,284,229,137,26,11799.1,12528.6,729.5,559,9.858708,-9.987625,713.188310000002,2.732082,-6.68319,-468.819962999991,4.020407,-6.016132,-71.190793,66.83894,-49.78252,365.727895000001
1706,-117.67666222,33.46586691,1706,152.901827,345,417,1003,1257,38,38,965,1219,8,6,337,411,309,378,7,6,302,372,251,250,0,0,568,720,372,103,93,176,0,420,107,127,186,0,5011.7,5729.3,717.6,1706,18.218071,-9.141617,14168.724503,2.096342,-7.415283,-135.036122,8.334421,-5.620613,-8.749708,25.908035,-6.19277600000001,370.978659
1303,-117.63742788,33.6827767,1303,475.864223,682,763,2063,2320,0,0,2063,2320,384,465,298,298,673,755,383,463,290,292,0,0,0,0,1063,1212,80,0,4,76,0,107,0,26,81,0,6000.7,6718.1,717.400000000001,1303,11.725367,-12.862213,-1357.39005500001,2.503467,-10.094765,-219.074551,2.210217,-5.115974,-163.737433,72.702616,-56.269888,362.340381
373,-117.95451104,33.81418378,0373,161.868947,749,836,2873,3210,206,211,2667,2999,388,388,361,448,714,807,377,379,337,428,198,162,0,0,1277,1455,586,9,160,417,0,615,18,166,431,0,7663.5,8379.4,715.9,373,11.181669,-8.578064,1948.248883,3.022171,-6.393101,-84.5000269999999,1.776962,-7.63203,-53.050918,33.62742,-3.96164,362.705142
60,-117.87093464,33.91431975,0060,261.177254,437,486,1299,1420,1,1,1298,1419,322,322,115,164,436,486,321,322,115,164,172,170,0,0,677,751,1293,713,523,57,0,1452,816,567,69,0,15579.6,16294.1,714.5,60,11.079991,-11.541553,3161.668245,2.915447,-6.499825,-273.223434999994,2.251064,-6.016128,-66.685104,40.997659,-27.4561100000001,362.226425999999
1650,-117.69344184,33.52661888,1650,355.044578,2243,2243,6647,6739,9,9,6638,6730,925,925,1318,1318,2168,2186,914,914,1254,1272,370,340,0,0,3516,3608,726,11,214,481,20,809,31,276,482,20,20551.8,21264.8,713,1650,16.162928,-8.794918,11514.364813,2.956937,-7.452034,-334.181721999996,3.879155,-5.620617,-181.92959,52.368612,-83.8843519999998,369.490479
186,-117.78383448,33.88567876,0186,280.616609,722,722,2010,2039,0,0,2010,2039,535,535,187,187,712,715,535,532,177,183,688,643,0,0,877,901,286,16,80,160,30,396,16,190,160,30,5944.1,6644.2,700.099999999999,186,10.014812,-13.010277,1009.951106,1.64888,-7.766388,-2244.54284299997,4.706506,-6.044166,-13.9050480000003,63.969766,-18.844448,384.606947999999
150,-117.85441327,33.88095778,0150,455.330767,1872,1973,4986,5310,20,20,4966,5290,1449,1550,423,423,1780,1948,1420,1536,360,412,496,465,0,0,2307,2494,985,22,401,543,19,1055,23,465,548,19,15758.3,16458.1,699.799999999999,150,9.48753,-11.129066,1265.745931,3.022167,-6.39310099999999,-71.02045,1.77696599999999,-6.016125,-13.500878,175.884817,-17.57112,349.413295
128,-117.94601626,33.86294393,0128,152.380282,773,823,2431,2600,5,5,2426,2595,443,443,330,380,738,790,427,428,311,362,706,657,0,0,1159,1257,536,189,197,112,38,638,234,239,127,38,8809.6,9506.5,696.9,128,12.248276,-6.831074,3363.463326,3.022171,-6.393097,-66.1332679999999,5.702747,-6.016125,-50.028547,39.564143,-8.82522700000001,347.985639
727,-117.87252784,33.75118651,0727,101.339137,92,238,651,957,214,219,437,738,15,15,77,223,88,229,15,15,73,214,575,544,0,0,248,369,11386,0,320,11035,31,11672,0,426,11215,31,18245.8,18936.2,690.400000000001,727,6.861061,-12.561688,-2973.437873,3.035373,-6.379902,-80.4512040000005,5.328706,-6.016129,264.27299,97.016653,-6.09648300000001,357.802763
242,-117.98046562,33.84315065,0242,161.76793,613,680,2183,2362,31,31,2152,2331,497,497,116,183,597,663,486,487,111,176,678,641,0,0,973,1070,265,63,110,64,28,317,108,116,65,28,5939.7,6629.9,690.2,242,13.878342,-7.05735799999999,5051.699316,3.022171,-6.393097,-60.192446,3.891773,-6.020981,-14.100317,24.384061,-4.21142999999998,348.827627999999
275,-117.88665561,33.85697396,0275,77.044316,4,4,5,5,0,0,5,5,1,1,3,3,3,3,1,1,2,2,0,0,0,0,3,3,866,56,174,636,0,952,124,180,648,0,2786.2,3472.4,686.2,275,10.135641,-8.819809,2135.809511,3.022168,-6.393104,-73.254407,2.251061,-6.016133,-10.948801,17.172025,-0.360962,341.013741
1347,-117.71255826,33.62811881,1347,209.129524,1089,1090,3495,3547,14,14,3481,3533,675,675,414,415,1046,1052,668,668,378,384,0,0,0,0,1732,1779,1195,93,662,440,0,1392,125,742,525,0,15655.4,16339.3,683.9,1347,10.654113,-12.502448,2858.378506,3.022175,-8.074274,-129.296243,2.210215,-6.01613,-44.546469,35.153177,-18.202474,353.078967
792,-117.89126577,33.70967332,0792,365.283245,1369,1411,5797,6030,26,26,5771,6004,1023,1065,346,346,1334,1383,1009,1050,325,333,2101,1960,0,0,2962,3120,1031,123,558,249,101,1145,158,628,258,101,20203.3,20884.3,681,792,6.638475,-12.330677,-4298.74008,3.022179,-6.393097,-110.835998,2.529524,-6.016128,-18.646157,49.986427,-23.274105,363.19534
286,-117.82342696,33.84939193,0286,293.854865,765,864,2767,3104,12,12,2755,3092,765,864,0,0,756,854,756,854,0,0,42,42,0,0,1418,1610,366,23,224,119,0,396,32,236,128,0,8819,9497,678,286,9.422104,-11.245853,988.179157999998,3.022168,-6.39310399999999,-141.882829,2.44782,-6.016129,-27.861273,154.699932,-13.717818,336.236248
46,-117.90084428,33.92844459,0046,210.354078,1306,1671,2850,3549,5,5,2845,3544,102,102,1204,1569,1227,1588,101,101,1126,1487,0,0,0,0,1652,2083,4052,147,1657,2248,0,4191,153,1706,2332,0,21525.2,22201.6,676.399999999998,46,13.337391,-8.374054,5672.075205,3.022167,-6.393096,-69.2991920000001,5.615737,-6.016132,2.09274399999999,246.143644,-33.645533,363.782608
524,-118.02402403,33.80483345,0524,81.342931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,5,356,1143,0,1756,8,458,1290,0,4119.9,4795.8,675.900000000001,524,14.756719,-8.683976,3608.595969,2.991993,-6.423275,-199.236718999998,3.891754,-6.01612900000001,-63.8081869999998,13.026865,-0.109101,347.624296999999
1313,-117.65797201,33.67829632,1313,56.703749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,90,1014,0,1168,35,119,1014,0,2499.3,3172.7,673.4,1313,11.119494,-12.120832,1198.937033,2.503468,-10.094766,-306.414465,2.210215,-7.631426,-280.896735,32.5049,-0.901932,338.447429
76,-117.97104589,33.90102722,0076,625.497244,1125,1125,3186,3229,0,0,3186,3229,536,536,589,589,1088,1095,521,522,567,573,0,0,0,0,1288,1324,173,16,32,125,0,299,78,88,133,0,6142.3,6810.4,668.099999999999,76,14.130436,-5.92160799999999,5926.01621500001,3.022171,-6.393093,-80.656969,7.922837,-6.016132,20.161335,57.93241,-7.079829,358.749158
351,-117.90666228,33.82581147,0351,72.372372,616,767,3013,3763,6,6,3007,3757,70,70,546,697,592,744,68,69,524,675,1295,1219,0,0,1235,1572,397,12,227,91,67,391,9,224,91,67,7197.9,7854.6,656.700000000001,351,10.485434,-9.451374,1086.083904,3.022174,-6.3931,-75.319161,3.389128,-6.016136,-31.449708,60.473229,-18.523876,325.891329
1015,-117.93295114,33.72725639,1015,160.745329,550,571,1961,2056,4,4,1957,2052,550,561,0,10,538,559,538,550,0,9,0,0,0,0,995,1064,292,4,102,186,0,378,5,182,191,0,5928,6580.8,652.8,1015,7.924769,-10.161351,-2378.555922,3.022175,-6.393101,-138.075242,7.061184,-6.016136,67.5301770000002,34.550653,-6.355411,344.948149000001
1698,-117.71631181,33.4707477,1698,319.944902,759,812,1085,1199,0,0,1085,1199,355,408,404,404,544,595,251,295,293,300,0,0,0,0,589,662,1086,6,1032,48,0,1205,17,1132,56,0,12173.5,12823.2,649.700000000001,1698,20.086769,-9.453691,16450.06079,2.096344,-7.415287,-136.525628,3.879152,-11.527637,-65.151681,53.5062,-29.538987,324.75337
899,-117.99358449,33.72653165,0899,164.055426,1318,1334,3289,3372,8,8,3281,3364,204,207,1114,1127,1251,1281,195,198,1056,1083,637,617,0,0,1642,1705,1034,340,365,311,18,1212,352,520,322,18,15228.4,15877.7,649.300000000001,899,13.199461,-7.946465,2194.986339,3.022175,-6.393101,-159.675472,7.636887,-6.016136,36.435317,47.764002,-6.00324999999999,353.116934999999
1260,-117.76381967,33.65487573,1260,114.093169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,219,715,1181,0,2342,246,807,1289,0,11248.5,11891.6,643.1,1260,6.817954,-19.260782,-2632.891514,3.022179,-8.163844,-163.08734,2.210218,-6.18454,-82.126261,67.12312,-42.900049,314.983551
1067,-117.88332031,33.6787995,1067,118.571647,970,1161,1473,1820,0,0,1473,1820,0,0,970,1161,757,917,0,0,757,917,0,0,0,0,1228,1535,2162,138,1444,580,0,2234,166,1488,580,0,19480.8,20121.5,640.700000000001,1067,5.32229,-14.687283,-5403.56625,3.022183,-6.393093,-113.504597,2.210222,-6.016132,-28.311037,98.913421,-7.30695900000001,334.866284999999
482,-117.81908291,33.79031799,0482,213.312541,715,743,2541,2658,40,40,2501,2618,130,130,585,613,681,714,127,127,554,587,2086,1959,0,0,1243,1322,2310,122,1251,790,147,2481,135,1397,802,147,19129.2,19769.3,640.099999999999,482,7.196043,-13.59552,-2448.764963,3.022179,-6.393097,-90.945704,1.776964,-6.016132,-31.496475,158.39506,-75.146429,300.206623
